OrderDetailsID,OrderID,PaidDate
5145,2060,2023-11-03
5146,2061,2023-11-15
5147,2061,2023-11-11
5148,2061,2023-11-13
5149,2062,2024-04-04
5150,2062,2024-04-07
5151,2062,2024-04-08
5152,2063,2024-11-29
5153,2063,2024-11-28
5154,2063,2024-11-27
5155,2064,2024-04-10
5156,2065,2024-01-01
5157,2065,2023-12-26
5158,2065,2023-12-30
5159,2065,2023-12-28
5160,2066,2023-12-04
5161,2066,2023-12-01
5162,2066,2023-12-02
5163,2067,2024-11-21
5164,2067,2024-11-18
5165,2067,2024-11-20
5166,2067,2024-11-18
5167,2068,2023-09-22
5168,2069,2023-07-27
5169,2069,2023-07-28
5170,2069,2023-08-02
5171,2069,2023-08-02
5172,2070,2024-08-24
5173,2070,2024-08-28
5174,2070,2024-08-23
5175,2070,2024-08-22
5176,2071,2023-06-25
5177,2071,2023-06-30
5178,2071,2023-06-24
5179,2071,2023-06-24
5180,2072,2023-05-08
5181,2072,2023-05-02
5182,2072,2023-05-02
5183,2073,2024-03-22
5184,2073,2024-03-19
5185,2074,2024-09-27
5186,2074,2024-09-26
5187,2074,2024-09-22
5188,2074,2024-09-27
5189,2075,2023-08-09
5190,2075,2023-08-14
5191,2075,2023-08-11
5192,2075,2023-08-10
5193,2076,2023-01-23
5194,2076,2023-01-24
5195,2076,2023-01-28
5196,2076,2023-01-22
5197,2077,2023-10-25
5198,2077,2023-10-24
5199,2077,2023-10-24
5200,2078,2024-02-16
5201,2078,2024-02-22
5202,2078,2024-02-17
5203,2078,2024-02-18
5204,2079,2024-03-09
5205,2079,2024-03-09
5206,2079,2024-03-12
5207,2079,2024-03-13
5208,2080,2024-05-31
5209,2080,2024-06-04
5210,2081,2023-09-07
5211,2081,2023-09-09
5212,2082,2024-12-17
5213,2082,2024-12-16
5214,2083,2023-02-17
5215,2083,2023-02-20
5216,2084,2024-04-26
5217,2084,2024-04-27
5218,2084,2024-04-25
5219,2085,2025-01-02
5220,2086,2023-12-11
5221,2086,2023-12-11
5222,2087,2024-08-09
5223,2088,2024-11-17
5224,2088,2024-11-21
5225,2089,2024-01-03
5226,2089,2024-01-04
5227,2090,2023-07-24
5228,2090,2023-07-24
5229,2090,2023-07-23
5230,2091,2024-02-21
5231,2091,2024-02-23
5232,2091,2024-02-22
5233,2092,2023-09-03
5234,2092,2023-09-01
5235,2092,2023-09-01
5236,2092,2023-09-07
5237,2093,2023-02-19
5238,2093,2023-02-16
5239,2093,2023-02-17
5240,2093,2023-02-16
5241,2094,2024-09-01
5242,2094,2024-08-31
5243,2094,2024-08-30
5244,2094,2024-08-27
5245,2095,2024-12-30
5246,2095,2025-01-03
5247,2096,2023-01-17
5248,2096,2023-01-20
5249,2097,2024-04-20
5250,2098,2023-03-09
5251,2098,2023-03-08
5252,2099,2024-05-05
5253,2100,2024-03-05
5254,2100,2024-02-28
5255,2101,2024-12-11
5256,2101,2024-12-06
5257,2102,2024-10-28
5258,2103,2023-04-07
5259,2103,2023-04-12
5260,2103,2023-04-13
5261,2103,2023-04-10
5262,2104,2023-03-20
5263,2104,2023-03-19
5264,2104,2023-03-22
5265,2104,2023-03-21
5266,2105,2024-09-07
5267,2105,2024-09-06
5268,2105,2024-09-07
5269,2105,2024-09-05
5270,2106,2023-02-13
5271,2106,2023-02-12
5272,2106,2023-02-13
5273,2107,2023-08-24
5274,2107,2023-08-27
5275,2107,2023-08-25
5276,2107,2023-08-24
5277,2108,2023-09-21
5278,2109,2024-09-19
5279,2109,2024-09-17
5280,2110,2024-06-19
5281,2110,2024-06-18
5282,2110,2024-06-18
5283,2111,2024-01-21
5284,2111,2024-01-22
5285,2111,2024-01-21
5286,2112,2023-10-29
5287,2112,2023-10-28
5288,2112,2023-10-23
5289,2113,2023-12-11
5290,2113,2023-12-13
5291,2113,2023-12-11
5292,2113,2023-12-07
5293,2114,2023-07-07
5294,2115,2024-10-27
5295,2115,2024-10-24
5296,2115,2024-10-25
5297,2115,2024-10-24
5298,2116,2023-09-08
5299,2116,2023-09-09
5300,2117,2024-11-29
5301,2117,2024-11-27
5302,2118,2024-02-11
5303,2118,2024-02-16
5304,2118,2024-02-10
5305,2118,2024-02-14
5306,2119,2023-10-19
5307,2119,2023-10-19
5308,2120,2024-08-11
5309,2120,2024-08-05
5310,2121,2023-07-20
5311,2121,2023-07-18
5312,2121,2023-07-17
5313,2122,2024-09-04
5314,2122,2024-09-04
5315,2122,2024-08-31
5316,2123,2024-12-11
5317,2123,2024-12-12
5318,2123,2024-12-15
5319,2124,2024-11-14
5320,2124,2024-11-17
5321,2124,2024-11-15
5322,2124,2024-11-17
5323,2125,2023-01-21
5324,2125,2023-01-24
5325,2125,2023-01-22
5326,2125,2023-01-23
5327,2126,2024-01-13
5328,2127,2023-07-28
5329,2127,2023-08-02
5330,2127,2023-07-28
5331,2128,2024-09-10
5332,2128,2024-09-06
5333,2128,2024-09-05
5334,2128,2024-09-11
5335,2129,2024-05-25
5336,2129,2024-05-27
5337,2129,2024-05-27
5338,2129,2024-05-25
5339,2130,2023-07-17
5340,2130,2023-07-17
5341,2130,2023-07-20
5342,2131,2023-11-27
5343,2131,2023-11-25
5344,2131,2023-11-24
5345,2132,2023-03-07
5346,2132,2023-03-11
5347,2133,2023-03-17
5348,2133,2023-03-14
5349,2133,2023-03-18
5350,2133,2023-03-18
5351,2134,2024-01-26
5352,2135,2024-01-20
5353,2135,2024-01-21
5354,2135,2024-01-24
5355,2136,2024-12-13
5356,2137,2023-05-10
5357,2138,2024-11-08
5358,2138,2024-11-08
5359,2139,2024-09-18
5360,2139,2024-09-19
5361,2140,2024-02-28
5362,2140,2024-02-23
5363,2140,2024-02-24
5364,2141,2023-03-10
5365,2142,2023-08-27
5366,2142,2023-08-30
5367,2142,2023-08-28
5368,2143,2024-08-24
5369,2144,2023-10-01
5370,2144,2023-10-01
5371,2144,2023-09-30
5372,2144,2023-09-28
5373,2145,2023-04-25
5374,2146,2024-01-30
5375,2146,2024-01-28
5376,2146,2024-01-28
5377,2146,2024-01-30
5378,2147,2024-12-20
5379,2147,2024-12-23
5380,2147,2024-12-22
5381,2147,2024-12-20
5382,2148,2024-11-03
5383,2149,2024-07-25
5384,2149,2024-07-25
5385,2150,2023-05-21
5386,2150,2023-05-23
5387,2150,2023-05-20
5388,2151,2023-09-15
5389,2152,2023-08-18
5390,2152,2023-08-16
5391,2153,2024-11-29
5392,2153,2024-11-28
5393,2153,2024-11-27
5394,2153,2024-11-30
5395,2154,2023-02-11
5396,2154,2023-02-10
5397,2155,2024-09-08
5398,2155,2024-09-07
5399,2155,2024-09-09
5400,2156,2024-01-10
5401,2156,2024-01-06
5402,2156,2024-01-06
5403,2156,2024-01-07
5404,2157,2023-10-14
5405,2158,2025-01-01
5406,2158,2024-12-30
5407,2159,2024-10-01
5408,2160,2024-04-09
5409,2160,2024-04-09
5410,2161,2023-04-05
5411,2161,2023-04-05
5412,2161,2023-04-04
5413,2162,2024-01-31
5414,2162,2024-02-01
5415,2162,2024-01-28
5416,2162,2024-01-30
5417,2163,2023-10-05
5418,2163,2023-10-05
5419,2163,2023-10-06
5420,2163,2023-10-08
5421,2164,2023-11-06
5422,2164,2023-11-03
5423,2165,2024-12-25
5424,2165,2024-12-28
5425,2166,2023-06-11
5426,2166,2023-06-09
5427,2166,2023-06-07
5428,2167,2024-11-29
5429,2167,2024-11-27
5430,2168,2024-05-22
5431,2169,2024-01-16
5432,2169,2024-01-19
5433,2169,2024-01-15
5434,2169,2024-01-17
5435,2170,2023-06-11
5436,2170,2023-06-12
5437,2170,2023-06-12
5438,2171,2024-08-19
5439,2172,2024-11-11
5440,2173,2023-12-31
5441,2173,2023-12-30
5442,2174,2024-09-07
5443,2174,2024-09-11
5444,2174,2024-09-08
5445,2175,2024-04-10
5446,2175,2024-04-10
5447,2175,2024-04-11
5448,2175,2024-04-09
5449,2176,2024-08-29
5450,2177,2024-04-19
5451,2177,2024-04-21
5452,2178,2024-08-12
5453,2179,2023-08-27
5454,2179,2023-08-21
5455,2180,2024-11-27
5456,2180,2024-12-01
5457,2180,2024-12-01
5458,2181,2023-03-29
5459,2181,2023-03-28
5460,2182,2024-09-29
5461,2183,2024-03-18
5462,2183,2024-03-15
5463,2183,2024-03-19
5464,2183,2024-03-17
5465,2184,2023-10-12
5466,2184,2023-10-12
5467,2184,2023-10-11
5468,2185,2023-05-27
5469,2185,2023-05-30
5470,2185,2023-05-25
5471,2185,2023-05-28
5472,2186,2023-09-01
5473,2186,2023-08-31
5474,2186,2023-08-30
5475,2187,2024-10-01
5476,2187,2024-10-05
5477,2188,2024-06-26
5478,2188,2024-06-26
5479,2188,2024-06-27
5480,2188,2024-06-24
5481,2189,2023-12-17
5482,2189,2023-12-16
5483,2189,2023-12-17
5484,2189,2023-12-15
5485,2190,2024-10-28
5486,2191,2023-11-09
5487,2192,2024-04-07
5488,2193,2023-09-07
5489,2194,2024-02-13
5490,2194,2024-02-10
5491,2194,2024-02-13
5492,2195,2024-03-01
5493,2195,2024-03-01
5494,2195,2024-02-29
5495,2196,2023-12-29
5496,2196,2024-01-03
5497,2196,2024-01-04
5498,2196,2024-01-01
5499,2197,2024-06-22
5500,2197,2024-06-22
5501,2197,2024-06-21
5502,2197,2024-06-22
5503,2198,2024-04-25
5504,2198,2024-04-23
5505,2198,2024-04-24
5506,2199,2024-11-28
5507,2199,2024-11-28
5508,2200,2024-01-22
5509,2201,2024-07-11
5510,2202,2023-02-18
5511,2203,2023-06-26
5512,2203,2023-06-24
5513,2203,2023-06-22
5514,2204,2024-09-23
5515,2205,2024-09-21
5516,2205,2024-09-19
5517,2205,2024-09-17
5518,2205,2024-09-22
5519,2206,2024-11-13
5520,2206,2024-11-17
5521,2206,2024-11-16
5522,2207,2023-07-05
5523,2208,2024-03-17
5524,2209,2024-12-31
5525,2209,2025-01-03
5526,2209,2025-01-03
5527,2209,2025-01-04
5528,2210,2024-10-19
5529,2210,2024-10-20
5530,2211,2024-01-28
5531,2211,2024-01-29
5532,2212,2023-03-01
5533,2212,2023-03-05
5534,2212,2023-03-07
5535,2212,2023-03-02
5536,2213,2024-08-28
5537,2213,2024-08-29
5538,2213,2024-08-24
5539,2213,2024-08-29
5540,2214,2024-12-13
5541,2214,2024-12-14
5542,2214,2024-12-16
5543,2214,2024-12-13
5544,2215,2023-04-08
5545,2216,2024-06-10
5546,2216,2024-06-09
5547,2217,2023-11-26
5548,2218,2024-12-06
5549,2218,2024-12-05
5550,2219,2023-08-22
5551,2219,2023-08-22
5552,2219,2023-08-26
5553,2219,2023-08-24
5554,2220,2023-08-21
5555,2220,2023-08-27
5556,2220,2023-08-24
5557,2220,2023-08-24
5558,2221,2024-03-22
5559,2222,2024-06-10
5560,2222,2024-06-14
5561,2222,2024-06-08
5562,2222,2024-06-13
5563,2223,2023-09-02
5564,2224,2023-07-21
5565,2224,2023-07-23
5566,2224,2023-07-24
5567,2225,2023-11-21
5568,2225,2023-11-20
5569,2225,2023-11-22
5570,2226,2023-03-29
5571,2226,2023-03-27
5572,2227,2024-12-20
5573,2228,2023-02-02
5574,2228,2023-01-28
5575,2229,2023-06-25
5576,2229,2023-06-27
5577,2229,2023-06-29
5578,2230,2023-04-08
5579,2230,2023-04-11
5580,2231,2023-02-10
5581,2232,2024-10-09
5582,2233,2024-11-27
5583,2233,2024-11-22
5584,2234,2023-07-18
5585,2234,2023-07-18
5586,2234,2023-07-17
5587,2234,2023-07-13
5588,2235,2024-07-30
5589,2235,2024-07-24
5590,2235,2024-07-29
5591,2235,2024-07-30
5592,2236,2024-03-26
5593,2236,2024-03-29
5594,2237,2023-11-24
5595,2237,2023-11-21
5596,2237,2023-11-21
5597,2238,2023-04-02
5598,2238,2023-03-28
5599,2238,2023-03-30
5600,2239,2023-05-31
5601,2239,2023-06-02
5602,2239,2023-05-29
5603,2239,2023-06-01
5604,2240,2024-07-30
5605,2240,2024-08-01
5606,2241,2023-05-20
5607,2242,2024-01-21
5608,2242,2024-01-26
5609,2242,2024-01-20
5610,2243,2023-12-03
5611,2243,2023-12-05
5612,2244,2023-11-29
5613,2244,2023-12-01
5614,2244,2023-11-29
5615,2245,2024-10-09
5616,2246,2023-03-13
5617,2247,2024-09-20
5618,2247,2024-09-23
5619,2248,2023-06-25
5620,2249,2024-10-03
5621,2250,2023-11-24
5622,2250,2023-11-25
5623,2250,2023-11-30
5624,2251,2024-09-13
5625,2252,2024-04-16
5626,2252,2024-04-17
5627,2252,2024-04-19
5628,2253,2024-09-21
5629,2253,2024-09-21
5630,2253,2024-09-19
5631,2254,2024-02-03
5632,2254,2024-02-05
5633,2255,2024-01-17
5634,2256,2023-11-27
5635,2256,2023-11-30
5636,2256,2023-11-24
5637,2256,2023-11-26
5638,2257,2024-02-29
5639,2258,2023-05-12
5640,2259,2023-10-06
5641,2259,2023-09-30
5642,2260,2023-05-11
5643,2260,2023-05-07
5644,2261,2023-11-15
5645,2262,2024-02-01
5646,2263,2024-04-25
5647,2263,2024-04-24
5648,2264,2024-06-03
5649,2264,2024-06-02
5650,2265,2023-02-26
5651,2266,2024-09-05
5652,2266,2024-09-04
5653,2266,2024-09-04
5654,2267,2023-09-23
5655,2267,2023-09-24
5656,2267,2023-09-23
5657,2267,2023-09-24
5658,2268,2023-06-25
5659,2269,2023-11-23
5660,2269,2023-11-24
5661,2269,2023-11-24
5662,2269,2023-11-26
5663,2270,2024-08-22
5664,2271,2023-01-09
5665,2271,2023-01-06
5666,2272,2023-05-02
5667,2273,2023-07-28
5668,2274,2024-12-10
5669,2274,2024-12-10
5670,2274,2024-12-11
5671,2274,2024-12-07
5672,2275,2023-06-07
5673,2275,2023-06-12
5674,2275,2023-06-13
5675,2275,2023-06-07
5676,2276,2024-05-17
5677,2277,2023-02-10
5678,2277,2023-02-11
5679,2277,2023-02-09
5680,2278,2024-04-15
5681,2278,2024-04-14
5682,2279,2024-09-11
5683,2279,2024-09-13
5684,2280,2024-08-28
5685,2281,2023-06-12
5686,2282,2024-02-27
5687,2282,2024-02-21
5688,2282,2024-02-22
5689,2282,2024-02-27
5690,2283,2024-10-01
5691,2283,2024-09-30
5692,2283,2024-10-03
5693,2284,2024-03-27
5694,2284,2024-03-27
5695,2284,2024-03-31
5696,2285,2024-03-07
5697,2286,2023-10-22
5698,2286,2023-10-25
5699,2286,2023-10-24
5700,2287,2024-03-15
5701,2287,2024-03-20
5702,2287,2024-03-20
5703,2287,2024-03-16
5704,2288,2023-10-17
5705,2288,2023-10-15
5706,2288,2023-10-16
5707,2288,2023-10-19
5708,2289,2023-09-05
5709,2290,2024-08-15
5710,2290,2024-08-17
5711,2291,2024-11-22
5712,2291,2024-11-17
5713,2291,2024-11-19
5714,2292,2023-07-13
5715,2293,2023-03-12
5716,2293,2023-03-12
5717,2294,2024-11-26
5718,2294,2024-11-24
5719,2294,2024-11-27
5720,2294,2024-11-25
5721,2295,2023-09-13
5722,2295,2023-09-10
5723,2295,2023-09-08
5724,2296,2023-01-30
5725,2296,2023-01-28
5726,2297,2023-07-06
5727,2298,2023-06-20
5728,2298,2023-06-21
5729,2298,2023-06-18
5730,2299,2023-03-02
5731,2299,2023-03-03
5732,2299,2023-03-05
5733,2300,2023-10-18
5734,2300,2023-10-23
5735,2301,2023-06-11
5736,2301,2023-06-13
5737,2301,2023-06-15
5738,2301,2023-06-12
5739,2302,2024-12-28
5740,2302,2024-12-29
5741,2302,2024-12-28
5742,2302,2024-12-29
5743,2303,2024-12-11
5744,2304,2023-06-04
5745,2304,2023-06-02
5746,2305,2024-01-31
5747,2305,2024-02-03
5748,2306,2023-05-04
5749,2306,2023-05-03
5750,2306,2023-05-03
5751,2307,2024-05-19
5752,2307,2024-05-18
5753,2308,2023-10-31
5754,2308,2023-10-29
5755,2308,2023-11-01
5756,2308,2023-11-01
5757,2309,2023-02-17
5758,2309,2023-02-18
5759,2309,2023-02-20
5760,2309,2023-02-19
5761,2310,2024-10-09
5762,2310,2024-10-04
5763,2311,2023-08-15
5764,2311,2023-08-14
5765,2311,2023-08-16
5766,2312,2023-02-28
5767,2313,2023-01-27
5768,2313,2023-01-27
5769,2314,2023-08-16
5770,2314,2023-08-15
5771,2314,2023-08-18
5772,2315,2023-03-23
5773,2315,2023-03-21
5774,2316,2023-07-29
5775,2316,2023-08-01
5776,2316,2023-08-01
5777,2317,2024-09-19
5778,2317,2024-09-18
5779,2317,2024-09-22
5780,2318,2024-02-23
5781,2318,2024-02-20
5782,2318,2024-02-18
5783,2319,2023-06-01
5784,2320,2023-12-08
5785,2321,2024-05-27
5786,2321,2024-05-27
5787,2321,2024-05-23
5788,2321,2024-05-27
5789,2322,2024-12-10
5790,2323,2024-02-21
5791,2323,2024-02-24
5792,2323,2024-02-21
5793,2324,2023-08-27
5794,2325,2024-01-27
5795,2325,2024-02-01
5796,2326,2023-07-31
5797,2327,2023-11-10
5798,2328,2023-03-13
5799,2328,2023-03-08
5800,2328,2023-03-10
5801,2329,2024-12-30
5802,2329,2025-01-03
5803,2329,2025-01-01
5804,2329,2024-12-31
5805,2330,2023-08-30
5806,2331,2024-10-12
5807,2332,2023-12-21
5808,2333,2023-04-19
5809,2334,2023-03-06
5810,2335,2024-03-01
5811,2335,2024-03-02
5812,2336,2023-10-05
5813,2336,2023-10-06
5814,2336,2023-10-05
5815,2336,2023-10-03
5816,2337,2024-02-14
5817,2337,2024-02-15
5818,2337,2024-02-12
5819,2338,2024-03-08
5820,2338,2024-03-07
5821,2338,2024-03-05
5822,2338,2024-03-10
5823,2339,2024-10-08
5824,2339,2024-10-12
5825,2339,2024-10-09
5826,2340,2023-05-20
5827,2340,2023-05-22
5828,2340,2023-05-22
5829,2340,2023-05-21
5830,2341,2024-09-08
5831,2341,2024-09-12
5832,2342,2024-10-27
5833,2342,2024-10-27
5834,2343,2024-07-07
5835,2344,2024-07-27
5836,2344,2024-07-30
5837,2345,2023-08-05
5838,2345,2023-08-02
5839,2345,2023-08-03
5840,2346,2023-11-10
5841,2346,2023-11-12
5842,2346,2023-11-11
5843,2346,2023-11-08
5844,2347,2023-07-21
5845,2347,2023-07-18
5846,2347,2023-07-17
5847,2347,2023-07-18
5848,2348,2023-11-28
5849,2348,2023-11-29
5850,2348,2023-11-27
5851,2349,2024-03-06
5852,2349,2024-03-07
5853,2350,2023-04-26
5854,2350,2023-04-30
5855,2351,2023-09-16
5856,2351,2023-09-21
5857,2351,2023-09-20
5858,2352,2024-09-08
5859,2352,2024-09-10
5860,2353,2023-11-27
5861,2353,2023-12-02
5862,2354,2023-09-17
5863,2354,2023-09-19
5864,2355,2024-05-22
5865,2355,2024-05-20
5866,2356,2024-09-08
5867,2356,2024-09-09
5868,2356,2024-09-14
5869,2357,2023-09-16
5870,2357,2023-09-17
5871,2358,2023-12-20
5872,2358,2023-12-24
5873,2359,2024-09-30
5874,2359,2024-09-29
5875,2359,2024-09-30
5876,2360,2024-09-20
5877,2360,2024-09-18
5878,2361,2023-12-21
5879,2361,2023-12-21
5880,2361,2023-12-21
5881,2362,2023-10-25
5882,2363,2023-07-30
5883,2363,2023-07-31
5884,2363,2023-07-30
5885,2364,2023-07-08
5886,2365,2023-03-22
5887,2366,2023-01-20
5888,2366,2023-01-21
5889,2366,2023-01-17
5890,2367,2023-05-26
5891,2367,2023-05-21
5892,2367,2023-05-21
5893,2368,2024-02-20
5894,2368,2024-02-21
5895,2369,2024-02-15
5896,2369,2024-02-11
5897,2369,2024-02-10
5898,2369,2024-02-13
5899,2370,2023-08-13
5900,2370,2023-08-12
5901,2371,2023-12-07
5902,2371,2023-12-09
5903,2371,2023-12-11
5904,2371,2023-12-07
5905,2372,2024-09-27
5906,2372,2024-09-26
5907,2373,2024-03-25
5908,2373,2024-03-26
5909,2374,2024-11-04
5910,2374,2024-10-31
5911,2374,2024-11-01
5912,2374,2024-11-05
5913,2375,2023-06-18
5914,2375,2023-06-14
5915,2376,2024-11-09
5916,2376,2024-11-13
5917,2376,2024-11-14
5918,2377,2023-03-18
5919,2377,2023-03-19
5920,2378,2024-01-22
5921,2378,2024-01-20
5922,2378,2024-01-20
5923,2378,2024-01-26
5924,2379,2024-01-04
5925,2379,2024-01-06
5926,2380,2024-10-08
5927,2381,2024-05-31
5928,2381,2024-06-02
5929,2381,2024-06-03
5930,2381,2024-05-29
5931,2382,2023-12-06
5932,2382,2023-12-02
5933,2383,2024-02-14
5934,2383,2024-02-14
5935,2383,2024-02-18
5936,2383,2024-02-15
5937,2384,2023-01-26
5938,2384,2023-01-28
5939,2384,2023-01-28
5940,2385,2024-10-30
5941,2386,2023-06-03
5942,2386,2023-06-06
5943,2387,2023-09-06
5944,2388,2024-10-15
5945,2388,2024-10-12
5946,2388,2024-10-10
5947,2388,2024-10-12
5948,2389,2023-09-30
5949,2390,2024-04-12
5950,2390,2024-04-12
5951,2390,2024-04-12
5952,2391,2023-07-13
5953,2391,2023-07-09
5954,2391,2023-07-13
5955,2392,2023-02-17
5956,2392,2023-02-20
5957,2392,2023-02-19
5958,2392,2023-02-15
5959,2393,2023-04-22
5960,2393,2023-04-23
5961,2394,2024-05-13
5962,2395,2024-10-18
5963,2395,2024-10-12
5964,2395,2024-10-15
5965,2396,2023-07-15
5966,2397,2023-05-27
5967,2397,2023-05-26
5968,2397,2023-05-25
5969,2397,2023-05-29
5970,2398,2024-02-10
5971,2398,2024-02-15
5972,2398,2024-02-10
5973,2399,2023-12-03
5974,2399,2023-12-05
5975,2400,2024-06-29
5976,2400,2024-07-02
5977,2401,2024-04-02
5978,2402,2023-11-29
5979,2402,2023-11-26
5980,2403,2024-06-18
5981,2404,2024-12-06
5982,2404,2024-12-09
5983,2404,2024-12-08
5984,2404,2024-12-04
5985,2405,2024-04-17
5986,2405,2024-04-14
5987,2406,2024-10-25
5988,2406,2024-10-28
5989,2407,2024-02-18
5990,2408,2023-01-13
5991,2408,2023-01-17
5992,2408,2023-01-16
5993,2408,2023-01-17
5994,2409,2024-12-13
5995,2409,2024-12-15
5996,2409,2024-12-14
5997,2409,2024-12-17
5998,2410,2024-07-18
5999,2410,2024-07-18
6000,2410,2024-07-14
6001,2411,2023-12-20
6002,2411,2023-12-16
6003,2411,2023-12-21
6004,2412,2023-04-14
6005,2412,2023-04-13
6006,2413,2023-05-22
6007,2414,2024-12-08
6008,2414,2024-12-10
6009,2414,2024-12-07
6010,2414,2024-12-09
6011,2415,2023-05-13
6012,2415,2023-05-13
6013,2415,2023-05-14
6014,2416,2024-04-20
6015,2416,2024-04-20
6016,2416,2024-04-15
6017,2416,2024-04-16
6018,2417,2024-01-31
6019,2417,2024-01-30
6020,2417,2024-02-02
6021,2417,2024-01-27
6022,2418,2023-05-12
6023,2418,2023-05-12
6024,2418,2023-05-07
6025,2419,2023-05-13
6026,2420,2024-12-03
6027,2421,2024-02-08
6028,2421,2024-02-11
6029,2421,2024-02-08
6030,2421,2024-02-13
6031,2422,2024-01-28
6032,2423,2023-07-28
6033,2423,2023-07-30
6034,2423,2023-07-27
6035,2423,2023-07-31
6036,2424,2024-09-14
6037,2424,2024-09-16
6038,2425,2024-05-05
6039,2425,2024-05-07
6040,2426,2023-09-06
6041,2426,2023-09-04
6042,2426,2023-09-03
6043,2426,2023-09-02
6044,2427,2024-03-12
6045,2428,2023-09-02
6046,2429,2024-05-28
6047,2430,2023-02-05
6048,2431,2024-08-02
6049,2432,2023-09-19
6050,2432,2023-09-18
6051,2432,2023-09-17
6052,2433,2023-10-25
6053,2433,2023-10-24
6054,2433,2023-10-20
6055,2433,2023-10-25
6056,2434,2024-05-10
6057,2434,2024-05-14
6058,2434,2024-05-09
6059,2435,2023-12-26
6060,2435,2023-12-28
6061,2436,2023-09-21
6062,2436,2023-09-23
6063,2436,2023-09-25
6064,2437,2024-09-06
6065,2437,2024-09-02
6066,2437,2024-09-06
6067,2438,2024-04-03
6068,2438,2024-03-31
6069,2438,2024-04-04
6070,2438,2024-04-03
6071,2439,2024-11-09
6072,2439,2024-11-12
6073,2439,2024-11-06
6074,2440,2024-06-22
6075,2440,2024-06-23
6076,2441,2023-06-17
6077,2441,2023-06-19
6078,2442,2023-12-06
6079,2442,2023-12-03
6080,2442,2023-12-03
6081,2443,2024-04-29
6082,2443,2024-05-04
6083,2443,2024-04-29
6084,2444,2023-09-10
6085,2445,2024-12-29
6086,2445,2024-12-24
6087,2445,2024-12-25
6088,2445,2024-12-24
6089,2446,2024-06-09
6090,2446,2024-06-09
6091,2446,2024-06-09
6092,2446,2024-06-12
6093,2447,2023-09-12
6094,2447,2023-09-09
6095,2448,2024-09-22
6096,2448,2024-09-21
6097,2448,2024-09-23
6098,2449,2023-11-12
6099,2450,2023-07-01
6100,2450,2023-06-30
6101,2450,2023-06-30
6102,2450,2023-06-30
6103,2451,2024-09-04
6104,2452,2024-10-01
6105,2453,2023-08-25
6106,2453,2023-08-28
6107,2453,2023-08-30
6108,2454,2023-08-27
6109,2455,2024-12-27
6110,2455,2024-12-21
6111,2456,2023-06-19
6112,2457,2024-02-12
6113,2457,2024-02-11
6114,2457,2024-02-11
6115,2458,2024-06-08
6116,2458,2024-06-10
6117,2459,2024-02-06
6118,2460,2024-10-09
6119,2460,2024-10-10
6120,2460,2024-10-09
6121,2461,2023-04-16
6122,2461,2023-04-18
6123,2461,2023-04-13
6124,2461,2023-04-12
6125,2462,2024-06-01
6126,2463,2024-11-21
6127,2463,2024-11-18
6128,2463,2024-11-17
6129,2463,2024-11-22
6130,2464,2023-05-19
6131,2464,2023-05-20
6132,2465,2024-04-30
6133,2465,2024-05-03
6134,2465,2024-04-29
6135,2466,2024-07-22
6136,2466,2024-07-22
6137,2466,2024-07-22
6138,2466,2024-07-21
6139,2467,2023-05-11
6140,2468,2024-08-09
6141,2469,2024-12-26
6142,2469,2024-12-30
6143,2469,2024-12-26
6144,2470,2024-04-30
6145,2470,2024-04-28
6146,2470,2024-04-24
6147,2471,2024-08-18
6148,2472,2023-07-23
6149,2472,2023-07-26
6150,2473,2024-03-07
6151,2473,2024-03-07
6152,2473,2024-03-10
6153,2474,2024-02-25
6154,2474,2024-02-23
6155,2475,2024-03-29
6156,2475,2024-04-01
6157,2476,2024-08-10
6158,2477,2023-02-10
6159,2478,2023-04-12
6160,2478,2023-04-07
6161,2478,2023-04-06
6162,2478,2023-04-10
6163,2479,2023-02-23
6164,2480,2024-09-08
6165,2480,2024-09-04
6166,2480,2024-09-06
6167,2481,2023-11-13
6168,2481,2023-11-13
6169,2481,2023-11-10
6170,2481,2023-11-12
6171,2482,2023-07-18
6172,2482,2023-07-16
6173,2483,2023-10-29
6174,2483,2023-10-26
6175,2483,2023-10-26
6176,2484,2024-04-28
6177,2485,2024-12-08
6178,2485,2024-12-02
6179,2485,2024-12-02
6180,2486,2023-07-18
6181,2487,2023-12-18
6182,2487,2023-12-24
6183,2488,2024-06-10
6184,2488,2024-06-13
6185,2489,2023-02-09
6186,2489,2023-02-06
6187,2490,2023-02-27
6188,2491,2024-03-09
6189,2491,2024-03-07
6190,2491,2024-03-08
6191,2491,2024-03-10
6192,2492,2023-05-09
6193,2493,2023-03-02
6194,2493,2023-02-28
6195,2493,2023-03-03
6196,2493,2023-03-03
6197,2494,2024-12-08
6198,2495,2023-03-22
6199,2495,2023-03-24
6200,2496,2024-12-07
6201,2496,2024-12-07
6202,2496,2024-12-09
6203,2497,2023-02-18
6204,2497,2023-02-19
6205,2497,2023-02-24
6206,2497,2023-02-21
6207,2498,2023-10-09
6208,2499,2023-01-24
6209,2499,2023-01-29
6210,2499,2023-01-27
6211,2499,2023-01-26
6212,2500,2023-04-14
6213,2500,2023-04-18
6214,2501,2023-04-24
6215,2501,2023-04-25
6216,2502,2024-11-26
6217,2502,2024-11-28
6218,2503,2024-01-10
6219,2503,2024-01-07
